,market_ticker,end_period_ts,mean_dollars,previous_dollars,open_interest_fp,volume_fp,open_dollars,close_dollars,high_dollars,low_dollars,ask_close_dollars,bid_close_dollars,ask_high_dollars,bid_high_dollars,ask_low_dollars,bid_low_dollars,ask_open_dollars,bid_open_dollars,price,yes_ask,yes_bid
14355,KXMLBGAME-26MAR262030AZLAD-LAD,1774584000,0.99,0.99,1459716.00,23250.00,0.99,0.99,0.99,0.99,1.0,0.99,1.0,0.99,1.0,0.99,1.0,0.99,"{'close_dollars': '0.9900', 'high_dollars': '0.9900', 'low_dollars': '0.9900', 'mean_dollars': '0.9900', 'open_dollars': '0.9900', 'previous_dollars': '0.9900'}","{'close_dollars': '1.0000', 'high_dollars': '1.0000', 'low_dollars': '1.0000', 'open_dollars': '1.0000'}","{'close_dollars': '0.9900', 'high_dollars': '0.9900', 'low_dollars': '0.9900', 'open_dollars': '0.9900'}"
14356,KXMLBGAME-26MAR262030AZLAD-AZ,1774551600,0.29,0.29,17254.00,1558.00,0.29,0.29,0.29,0.28,0.29,0.28,0.29,0.28,0.29,0.28,0.29,0.28,"{'close_dollars': '0.2900', 'high_dollars': '0.2900', 'low_dollars': '0.2800', 'mean_dollars': '0.2900', 'open_dollars': '0.2900', 'previous_dollars': '0.2900'}","{'close_dollars': '0.2900', 'high_dollars': '0.2900', 'low_dollars': '0.2900', 'open_dollars': '0.2900'}","{'close_dollars': '0.2800', 'high_dollars': '0.2800', 'low_dollars': '0.2800', 'open_dollars': '0.2800'}"
14357,KXMLBGAME-26MAR262030AZLAD-AZ,1774555200,0.29,0.29,19916.00,2663.00,0.29,0.29,0.29,0.28,0.29,0.28,0.29,0.28,0.29,0.28,0.29,0.28,"{'close_dollars': '0.2900', 'high_dollars': '0.2900', 'low_dollars': '0.2800', 'mean_dollars': '0.2900', 'open_dollars': '0.2900', 'previous_dollars': '0.2900'}","{'close_dollars': '0.2900', 'high_dollars': '0.2900', 'low_dollars': '0.2900', 'open_dollars': '0.2900'}","{'close_dollars': '0.2800', 'high_dollars': '0.2800', 'low_dollars': '0.2800', 'open_dollars': '0.2800'}"
14358,KXMLBGAME-26MAR262030AZLAD-AZ,1774558800,0.2896,0.29,21380.00,1512.00,0.29,0.29,0.29,0.28,0.29,0.28,0.29,0.28,0.29,0.28,0.29,0.28,"{'close_dollars': '0.2900', 'high_dollars': '0.2900', 'low_dollars': '0.2800', 'mean_dollars': '0.2896', 'open_dollars': '0.2900', 'previous_dollars': '0.2900'}","{'close_dollars': '0.2900', 'high_dollars': '0.2900', 'low_dollars': '0.2900', 'open_dollars': '0.2900'}","{'close_dollars': '0.2800', 'high_dollars': '0.2800', 'low_dollars': '0.2800', 'open_dollars': '0.2800'}"
14359,KXMLBGAME-26MAR262030AZLAD-AZ,1774562400,0.29,0.29,31838.00,10490.00,0.28,0.29,0.29,0.28,0.29,0.28,0.29,0.28,0.29,0.28,0.29,0.28,"{'close_dollars': '0.2900', 'high_dollars': '0.2900', 'low_dollars': '0.2800', 'mean_dollars': '0.2900', 'open_dollars': '0.2800', 'previous_dollars': '0.2900'}","{'close_dollars': '0.2900', 'high_dollars': '0.2900', 'low_dollars': '0.2900', 'open_dollars': '0.2900'}","{'close_dollars': '0.2800', 'high_dollars': '0.2800', 'low_dollars': '0.2800', 'open_dollars': '0.2800'}"
14360,KXMLBGAME-26MAR262030AZLAD-AZ,1774566000,0.2923,0.29,51579.00,22461.00,0.29,0.29,0.3,0.28,0.29,0.28,0.3,0.29,0.29,0.28,0.29,0.28,"{'close_dollars': '0.2900', 'high_dollars': '0.3000', 'low_dollars': '0.2800', 'mean_dollars': '0.2923', 'open_dollars': '0.2900', 'previous_dollars': '0.2900'}","{'close_dollars': '0.2900', 'high_dollars': '0.3000', 'low_dollars': '0.2900', 'open_dollars': '0.2900'}","{'close_dollars': '0.2800', 'high_dollars': '0.2900', 'low_dollars': '0.2800', 'open_dollars': '0.2800'}"
14361,KXMLBGAME-26MAR262030AZLAD-AZ,1774569600,0.2897,0.29,76639.00,25850.00,0.29,0.29,0.29,0.28,0.29,0.28,0.29,0.28,0.29,0.28,0.29,0.28,"{'close_dollars': '0.2900', 'high_dollars': '0.2900', 'low_dollars': '0.2800', 'mean_dollars': '0.2897', 'open_dollars': '0.2900', 'previous_dollars': '0.2900'}","{'close_dollars': '0.2900', 'high_dollars': '0.2900', 'low_dollars': '0.2900', 'open_dollars': '0.2900'}","{'close_dollars': '0.2800', 'high_dollars': '0.2800', 'low_dollars': '0.2800', 'open_dollars': '0.2800'}"
14362,KXMLBGAME-26MAR262030AZLAD-AZ,1774573200,0.2852,0.29,147994.00,76103.00,0.29,0.28,0.31,0.2,0.28,0.27,0.31,0.29,0.22,0.2,0.29,0.28,"{'close_dollars': '0.2800', 'high_dollars': '0.3100', 'low_dollars': '0.2000', 'mean_dollars': '0.2852', 'open_dollars': '0.2900', 'previous_dollars': '0.2900'}","{'close_dollars': '0.2800', 'high_dollars': '0.3100', 'low_dollars': '0.2200', 'open_dollars': '0.2900'}","{'close_dollars': '0.2700', 'high_dollars': '0.2900', 'low_dollars': '0.2000', 'open_dollars': '0.2800'}"
14363,KXMLBGAME-26MAR262030AZLAD-AZ,1774576800,0.3859,0.28,572240.00,626669.00,0.28,0.19,0.67,0.11,0.19,0.18,0.67,0.63,0.12,0.11,0.28,0.27,"{'close_dollars': '0.1900', 'high_dollars': '0.6700', 'low_dollars': '0.1100', 'mean_dollars': '0.3859', 'open_dollars': '0.2800', 'previous_dollars': '0.2800'}","{'close_dollars': '0.1900', 'high_dollars': '0.6700', 'low_dollars': '0.1200', 'open_dollars': '0.2800'}","{'close_dollars': '0.1800', 'high_dollars': '0.6300', 'low_dollars': '0.1100', 'open_dollars': '0.2700'}"
14364,KXMLBGAME-26MAR262030AZLAD-AZ,1774580400,0.0847,0.19,727573.00,298056.00,0.19,0.01,0.19,0.01,0.01,0.0,0.19,0.18,0.01,0.0,0.19,0.18,"{'close_dollars': '0.0100', 'high_dollars': '0.1900', 'low_dollars': '0.0100', 'mean_dollars': '0.0847', 'open_dollars': '0.1900', 'previous_dollars': '0.1900'}","{'close_dollars': '0.0100', 'high_dollars': '0.1900', 'low_dollars': '0.0100', 'open_dollars': '0.1900'}","{'close_dollars': '0.0000', 'high_dollars': '0.1800', 'low_dollars': '0.0000', 'open_dollars': '0.1800'}"
14365,KXMLBGAME-26MAR262030AZLAD-AZ,1774584000,0.01,0.01,731075.00,3502.00,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,"{'close_dollars': '0.0100', 'high_dollars': '0.0100', 'low_dollars': '0.0100', 'mean_dollars': '0.0100', 'open_dollars': '0.0100', 'previous_dollars': '0.0100'}","{'close_dollars': '0.0100', 'high_dollars': '0.0100', 'low_dollars': '0.0100', 'open_dollars': '0.0100'}","{'close_dollars': '0.0000', 'high_dollars': '0.0000', 'low_dollars': '0.0000', 'open_dollars': '0.0000'}"
14366,KXMLBGAME-26MAR261610BOSCIN-CIN,1774537200,0.4153,0.42,28024.00,2245.00,0.42,0.42,0.42,0.4,0.42,0.4,0.42,0.4,0.41,0.4,0.42,0.4,"{'close_dollars': '0.4200', 'high_dollars': '0.4200', 'low_dollars': '0.4000', 'mean_dollars': '0.4153', 'open_dollars': '0.4200', 'previous_dollars': '0.4200'}","{'close_dollars': '0.4200', 'high_dollars': '0.4200', 'low_dollars': '0.4100', 'open_dollars': '0.4200'}","{'close_dollars': '0.4000', 'high_dollars': '0.4000', 'low_dollars': '0.4000', 'open_dollars': '0.4000'}"
14367,KXMLBGAME-26MAR261610BOSCIN-CIN,1774540800,0.4173,0.42,31728.00,3713.00,0.42,0.42,0.42,0.41,0.42,0.41,0.42,0.41,0.41,0.4,0.42,0.4,"{'close_dollars': '0.4200', 'high_dollars': '0.4200', 'low_dollars': '0.4100', 'mean_dollars': '0.4173', 'open_dollars': '0.4200', 'previous_dollars': '0.4200'}","{'close_dollars': '0.4200', 'high_dollars': '0.4200', 'low_dollars': '0.4100', 'open_dollars': '0.4200'}","{'close_dollars': '0.4100', 'high_dollars': '0.4100', 'low_dollars': '0.4000', 'open_dollars': '0.4000'}"
14368,KXMLBGAME-26MAR261610BOSCIN-CIN,1774544400,0.4193,0.42,36670.00,4942.00,0.42,0.42,0.42,0.41,0.42,0.41,0.42,0.41,0.42,0.41,0.42,0.41,"{'close_dollars': '0.4200', 'high_dollars': '0.4200', 'low_dollars': '0.4100', 'mean_dollars': '0.4193', 'open_dollars': '0.4200', 'previous_dollars': '0.4200'}","{'close_dollars': '0.4200', 'high_dollars': '0.4200', 'low_dollars': '0.4200', 'open_dollars': '0.4200'}","{'close_dollars': '0.4100', 'high_dollars': '0.4100', 'low_dollars': '0.4100', 'open_dollars': '0.4100'}"
14369,KXMLBGAME-26MAR261610BOSCIN-CIN,1774548000,0.4195,0.42,40005.00,3490.00,0.42,0.42,0.42,0.41,0.42,0.41,0.42,0.41,0.42,0.41,0.42,0.41,"{'close_dollars': '0.4200', 'high_dollars': '0.4200', 'low_dollars': '0.4100', 'mean_dollars': '0.4195', 'open_dollars': '0.4200', 'previous_dollars': '0.4200'}","{'close_dollars': '0.4200', 'high_dollars': '0.4200', 'low_dollars': '0.4200', 'open_dollars': '0.4200'}","{'close_dollars': '0.4100', 'high_dollars': '0.4100', 'low_dollars': '0.4100', 'open_dollars': '0.4100'}"
14370,KXMLBGAME-26MAR261610BOSCIN-CIN,1774551600,0.4195,0.42,46167.00,6247.00,0.42,0.42,0.42,0.41,0.42,0.41,0.42,0.41,0.42,0.41,0.42,0.41,"{'close_dollars': '0.4200', 'high_dollars': '0.4200', 'low_dollars': '0.4100', 'mean_dollars': '0.4195', 'open_dollars': '0.4200', 'previous_dollars': '0.4200'}","{'close_dollars': '0.4200', 'high_dollars': '0.4200', 'low_dollars': '0.4200', 'open_dollars': '0.4200'}","{'close_dollars': '0.4100', 'high_dollars': '0.4100', 'low_dollars': '0.4100', 'open_dollars': '0.4100'}"
14371,KXMLBGAME-26MAR261610BOSCIN-CIN,1774555200,0.415,0.42,88725.00,42640.00,0.42,0.41,0.42,0.4,0.41,0.4,0.42,0.41,0.41,0.4,0.42,0.41,"{'close_dollars': '0.4100', 'high_dollars': '0.4200', 'low_dollars': '0.4000', 'mean_dollars': '0.4150', 'open_dollars': '0.4200', 'previous_dollars': '0.4200'}","{'close_dollars': '0.4100', 'high_dollars': '0.4200', 'low_dollars': '0.4100', 'open_dollars': '0.4200'}","{'close_dollars': '0.4000', 'high_dollars': '0.4100', 'low_dollars': '0.4000', 'open_dollars': '0.4100'}"
14372,KXMLBGAME-26MAR261610BOSCIN-CIN,1774558800,0.4619,0.41,173699.00,92135.00,0.41,0.46,0.51,0.34,0.46,0.42,0.52,0.51,0.35,0.33,0.41,0.4,"{'close_dollars': '0.4600', 'high_dollars': '0.5100', 'low_dollars': '0.3400', 'mean_dollars': '0.4619', 'open_dollars': '0.4100', 'previous_dollars': '0.4100'}","{'close_dollars': '0.4600', 'high_dollars': '0.5200', 'low_dollars': '0.3500', 'open_dollars': '0.4100'}","{'close_dollars': '0.4200', 'high_dollars': '0.5100', 'low_dollars': '0.3300', 'open_dollars': '0.4000'}"
14373,KXMLBGAME-26MAR261610BOSCIN-CIN,1774562400,0.4392,0.46,376638.00,311902.00,0.46,0.29,0.66,0.23,0.29,0.27,0.67,0.63,0.24,0.22,0.46,0.42,"{'close_dollars': '0.2900', 'high_dollars': '0.6600', 'low_dollars': '0.2300', 'mean_dollars': '0.4392', 'open_dollars': '0.4600', 'previous_dollars': '0.4600'}","{'close_dollars': '0.2900', 'high_dollars': '0.6700', 'low_dollars': '0.2400', 'open_dollars': '0.4600'}","{'close_dollars': '0.2700', 'high_dollars': '0.6300', 'low_dollars': '0.2200', 'open_dollars': '0.4200'}"
14374,KXMLBGAME-26MAR261610BOSCIN-CIN,1774566000,0.1923,0.29,447542.00,183827.00,0.29,0.01,0.38,0.01,0.01,0.0,0.38,0.37,0.01,0.0,0.29,0.27,"{'close_dollars': '0.0100', 'high_dollars': '0.3800', 'low_dollars': '0.0100', 'mean_dollars': '0.1923', 'open_dollars': '0.2900', 'previous_dollars': '0.2900'}","{'close_dollars': '0.0100', 'high_dollars': '0.3800', 'low_dollars': '0.0100', 'open_dollars': '0.2900'}","{'close_dollars': '0.0000', 'high_dollars': '0.3700', 'low_dollars': '0.0000', 'open_dollars': '0.2700'}"
14375,KXMLBGAME-26MAR261610BOSCIN-CIN,1774569600,,0.01,447542.00,0.00,,,,,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,{'previous_dollars': '0.0100'},"{'close_dollars': '0.0100', 'high_dollars': '0.0100', 'low_dollars': '0.0100', 'open_dollars': '0.0100'}","{'close_dollars': '0.0000', 'high_dollars': '0.0000', 'low_dollars': '0.0000', 'open_dollars': '0.0000'}"
14376,KXMLBGAME-26MAR261610BOSCIN-BOS,1774537200,0.5999,0.6,62093.00,9155.00,0.6,0.6,0.6,0.59,0.6,0.59,0.6,0.59,0.6,0.59,0.6,0.59,"{'close_dollars': '0.6000', 'high_dollars': '0.6000', 'low_dollars': '0.5900', 'mean_dollars': '0.5999', 'open_dollars': '0.6000', 'previous_dollars': '0.6000'}","{'close_dollars': '0.6000', 'high_dollars': '0.6000', 'low_dollars': '0.6000', 'open_dollars': '0.6000'}","{'close_dollars': '0.5900', 'high_dollars': '0.5900', 'low_dollars': '0.5900', 'open_dollars': '0.5900'}"
14377,KXMLBGAME-26MAR261610BOSCIN-BOS,1774540800,0.5974,0.6,75681.00,13617.00,0.6,0.59,0.6,0.59,0.59,0.58,0.6,0.59,0.59,0.58,0.6,0.59,"{'close_dollars': '0.5900', 'high_dollars': '0.6000', 'low_dollars': '0.5900', 'mean_dollars': '0.5974', 'open_dollars': '0.6000', 'previous_dollars': '0.6000'}","{'close_dollars': '0.5900', 'high_dollars': '0.6000', 'low_dollars': '0.5900', 'open_dollars': '0.6000'}","{'close_dollars': '0.5800', 'high_dollars': '0.5900', 'low_dollars': '0.5800', 'open_dollars': '0.5900'}"
14378,KXMLBGAME-26MAR261610BOSCIN-BOS,1774544400,0.5902,0.59,94362.00,19105.00,0.59,0.59,0.6,0.58,0.59,0.58,0.6,0.58,0.59,0.58,0.59,0.58,"{'close_dollars': '0.5900', 'high_dollars': '0.6000', 'low_dollars': '0.5800', 'mean_dollars': '0.5902', 'open_dollars': '0.5900', 'previous_dollars': '0.5900'}","{'close_dollars': '0.5900', 'high_dollars': '0.6000', 'low_dollars': '0.5900', 'open_dollars': '0.5900'}","{'close_dollars': '0.5800', 'high_dollars': '0.5800', 'low_dollars': '0.5800', 'open_dollars': '0.5800'}"
14379,KXMLBGAME-26MAR261610BOSCIN-BOS,1774548000,0.59,0.59,114181.00,19869.00,0.59,0.59,0.59,0.58,0.59,0.58,0.6,0.58,0.59,0.58,0.59,0.58,"{'close_dollars': '0.5900', 'high_dollars': '0.5900', 'low_dollars': '0.5800', 'mean_dollars': '0.5900', 'open_dollars': '0.5900', 'previous_dollars': '0.5900'}","{'close_dollars': '0.5900', 'high_dollars': '0.6000', 'low_dollars': '0.5900', 'open_dollars': '0.5900'}","{'close_dollars': '0.5800', 'high_dollars': '0.5800', 'low_dollars': '0.5800', 'open_dollars': '0.5800'}"
14380,KXMLBGAME-26MAR261610BOSCIN-BOS,1774551600,0.5992,0.59,126045.00,11956.00,0.58,0.6,0.6,0.58,0.6,0.59,0.6,0.59,0.59,0.58,0.59,0.58,"{'close_dollars': '0.6000', 'high_dollars': '0.6000', 'low_dollars': '0.5800', 'mean_dollars': '0.5992', 'open_dollars': '0.5800', 'previous_dollars': '0.5900'}","{'close_dollars': '0.6000', 'high_dollars': '0.6000', 'low_dollars': '0.5900', 'open_dollars': '0.5900'}","{'close_dollars': '0.5900', 'high_dollars': '0.5900', 'low_dollars': '0.5800', 'open_dollars': '0.5800'}"
14381,KXMLBGAME-26MAR261610BOSCIN-BOS,1774555200,0.5993,0.6,224269.00,99208.00,0.6,0.59,0.6,0.59,0.59,0.58,0.6,0.59,0.59,0.58,0.6,0.59,"{'close_dollars': '0.5900', 'high_dollars': '0.6000', 'low_dollars': '0.5900', 'mean_dollars': '0.5993', 'open_dollars': '0.6000', 'previous_dollars': '0.6000'}","{'close_dollars': '0.5900', 'high_dollars': '0.6000', 'low_dollars': '0.5900', 'open_dollars': '0.6000'}","{'close_dollars': '0.5800', 'high_dollars': '0.5900', 'low_dollars': '0.5800', 'open_dollars': '0.5900'}"
14382,KXMLBGAME-26MAR261610BOSCIN-BOS,1774558800,0.5819,0.59,441776.00,226963.00,0.59,0.56,0.66,0.49,0.57,0.55,0.67,0.65,0.5,0.47,0.59,0.58,"{'close_dollars': '0.5600', 'high_dollars': '0.6600', 'low_dollars': '0.4900', 'mean_dollars': '0.5819', 'open_dollars': '0.5900', 'previous_dollars': '0.5900'}","{'close_dollars': '0.5700', 'high_dollars': '0.6700', 'low_dollars': '0.5000', 'open_dollars': '0.5900'}","{'close_dollars': '0.5500', 'high_dollars': '0.6500', 'low_dollars': '0.4700', 'open_dollars': '0.5800'}"
14383,KXMLBGAME-26MAR261610BOSCIN-BOS,1774562400,0.5756,0.56,809519.00,463268.00,0.55,0.74,0.78,0.34,0.74,0.71,0.78,0.76,0.37,0.33,0.57,0.55,"{'close_dollars': '0.7400', 'high_dollars': '0.7800', 'low_dollars': '0.3400', 'mean_dollars': '0.5756', 'open_dollars': '0.5500', 'previous_dollars': '0.5600'}","{'close_dollars': '0.7400', 'high_dollars': '0.7800', 'low_dollars': '0.3700', 'open_dollars': '0.5700'}","{'close_dollars': '0.7100', 'high_dollars': '0.7600', 'low_dollars': '0.3300', 'open_dollars': '0.5500'}"
14384,KXMLBGAME-26MAR261610BOSCIN-BOS,1774566000,0.8524,0.74,976821.00,518445.00,0.73,0.99,0.99,0.62,1.0,0.99,1.0,0.99,0.63,0.61,0.74,0.71,"{'close_dollars': '0.9900', 'high_dollars': '0.9900', 'low_dollars': '0.6200', 'mean_dollars': '0.8524', 'open_dollars': '0.7300', 'previous_dollars': '0.7400'}","{'close_dollars': '1.0000', 'high_dollars': '1.0000', 'low_dollars': '0.6300', 'open_dollars': '0.7400'}","{'close_dollars': '0.9900', 'high_dollars': '0.9900', 'low_dollars': '0.6100', 'open_dollars': '0.7100'}"
14385,KXMLBGAME-26MAR261610BOSCIN-BOS,1774569600,,0.99,976821.00,0.00,,,,,1.0,0.99,1.0,0.99,1.0,0.99,1.0,0.99,{'previous_dollars': '0.9900'},"{'close_dollars': '1.0000', 'high_dollars': '1.0000', 'low_dollars': '1.0000', 'open_dollars': '1.0000'}","{'close_dollars': '0.9900', 'high_dollars': '0.9900', 'low_dollars': '0.9900', 'open_dollars': '0.9900'}"
14386,KXMLBGAME-26MAR261505MINBAL-MIN,1774533600,0.4399,0.44,13909.00,1389.00,0.44,0.44,0.44,0.43,0.44,0.43,0.44,0.43,0.44,0.43,0.44,0.43,"{'close_dollars': '0.4400', 'high_dollars': '0.4400', 'low_dollars': '0.4300', 'mean_dollars': '0.4399', 'open_dollars': '0.4400', 'previous_dollars': '0.4400'}","{'close_dollars': '0.4400', 'high_dollars': '0.4400', 'low_dollars': '0.4400', 'open_dollars': '0.4400'}","{'close_dollars': '0.4300', 'high_dollars': '0.4300', 'low_dollars': '0.4300', 'open_dollars': '0.4300'}"
14387,KXMLBGAME-26MAR261505MINBAL-MIN,1774537200,0.4399,0.44,15525.00,1632.00,0.44,0.44,0.44,0.43,0.44,0.43,0.44,0.43,0.44,0.43,0.44,0.43,"{'close_dollars': '0.4400', 'high_dollars': '0.4400', 'low_dollars': '0.4300', 'mean_dollars': '0.4399', 'open_dollars': '0.4400', 'previous_dollars': '0.4400'}","{'close_dollars': '0.4400', 'high_dollars': '0.4400', 'low_dollars': '0.4400', 'open_dollars': '0.4400'}","{'close_dollars': '0.4300', 'high_dollars': '0.4300', 'low_dollars': '0.4300', 'open_dollars': '0.4300'}"
14388,KXMLBGAME-26MAR261505MINBAL-MIN,1774540800,0.4397,0.44,18871.00,3438.00,0.44,0.44,0.44,0.43,0.44,0.43,0.44,0.43,0.44,0.43,0.44,0.43,"{'close_dollars': '0.4400', 'high_dollars': '0.4400', 'low_dollars': '0.4300', 'mean_dollars': '0.4397', 'open_dollars': '0.4400', 'previous_dollars': '0.4400'}","{'close_dollars': '0.4400', 'high_dollars': '0.4400', 'low_dollars': '0.4400', 'open_dollars': '0.4400'}","{'close_dollars': '0.4300', 'high_dollars': '0.4300', 'low_dollars': '0.4300', 'open_dollars': '0.4300'}"
14389,KXMLBGAME-26MAR261505MINBAL-MIN,1774544400,0.4399,0.44,27750.00,9012.00,0.44,0.44,0.44,0.43,0.44,0.43,0.44,0.43,0.44,0.43,0.44,0.43,"{'close_dollars': '0.4400', 'high_dollars': '0.4400', 'low_dollars': '0.4300', 'mean_dollars': '0.4399', 'open_dollars': '0.4400', 'previous_dollars': '0.4400'}","{'close_dollars': '0.4400', 'high_dollars': '0.4400', 'low_dollars': '0.4400', 'open_dollars': '0.4400'}","{'close_dollars': '0.4300', 'high_dollars': '0.4300', 'low_dollars': '0.4300', 'open_dollars': '0.4300'}"
14390,KXMLBGAME-26MAR261505MINBAL-MIN,1774548000,0.4458,0.44,40835.00,13543.00,0.44,0.45,0.45,0.43,0.45,0.44,0.45,0.44,0.44,0.43,0.44,0.43,"{'close_dollars': '0.4500', 'high_dollars': '0.4500', 'low_dollars': '0.4300', 'mean_dollars': '0.4458', 'open_dollars': '0.4400', 'previous_dollars': '0.4400'}","{'close_dollars': '0.4500', 'high_dollars': '0.4500', 'low_dollars': '0.4400', 'open_dollars': '0.4400'}","{'close_dollars': '0.4400', 'high_dollars': '0.4400', 'low_dollars': '0.4300', 'open_dollars': '0.4300'}"
14391,KXMLBGAME-26MAR261505MINBAL-MIN,1774551600,0.4497,0.45,91065.00,52088.00,0.45,0.45,0.45,0.44,0.45,0.44,0.45,0.44,0.45,0.44,0.45,0.44,"{'close_dollars': '0.4500', 'high_dollars': '0.4500', 'low_dollars': '0.4400', 'mean_dollars': '0.4497', 'open_dollars': '0.4500', 'previous_dollars': '0.4500'}","{'close_dollars': '0.4500', 'high_dollars': '0.4500', 'low_dollars': '0.4500', 'open_dollars': '0.4500'}","{'close_dollars': '0.4400', 'high_dollars': '0.4400', 'low_dollars': '0.4400', 'open_dollars': '0.4400'}"
14392,KXMLBGAME-26MAR261505MINBAL-MIN,1774555200,0.4471,0.45,251483.00,181645.00,0.45,0.45,0.55,0.37,0.45,0.44,0.55,0.53,0.37,0.34,0.45,0.44,"{'close_dollars': '0.4500', 'high_dollars': '0.5500', 'low_dollars': '0.3700', 'mean_dollars': '0.4471', 'open_dollars': '0.4500', 'previous_dollars': '0.4500'}","{'close_dollars': '0.4500', 'high_dollars': '0.5500', 'low_dollars': '0.3700', 'open_dollars': '0.4500'}","{'close_dollars': '0.4400', 'high_dollars': '0.5300', 'low_dollars': '0.3400', 'open_dollars': '0.4400'}"
14393,KXMLBGAME-26MAR261505MINBAL-MIN,1774558800,0.4417,0.45,462386.00,255391.00,0.45,0.33,0.58,0.31,0.33,0.31,0.58,0.56,0.32,0.3,0.45,0.44,"{'close_dollars': '0.3300', 'high_dollars': '0.5800', 'low_dollars': '0.3100', 'mean_dollars': '0.4417', 'open_dollars': '0.4500', 'previous_dollars': '0.4500'}","{'close_dollars': '0.3300', 'high_dollars': '0.5800', 'low_dollars': '0.3200', 'open_dollars': '0.4500'}","{'close_dollars': '0.3100', 'high_dollars': '0.5600', 'low_dollars': '0.3000', 'open_dollars': '0.4400'}"
14394,KXMLBGAME-26MAR261505MINBAL-MIN,1774562400,0.1084,0.33,500433.00,209072.00,0.33,0.01,0.35,0.01,0.01,0.0,0.35,0.34,0.01,0.0,0.33,0.31,"{'close_dollars': '0.0100', 'high_dollars': '0.3500', 'low_dollars': '0.0100', 'mean_dollars': '0.1084', 'open_dollars': '0.3300', 'previous_dollars': '0.3300'}","{'close_dollars': '0.0100', 'high_dollars': '0.3500', 'low_dollars': '0.0100', 'open_dollars': '0.3300'}","{'close_dollars': '0.0000', 'high_dollars': '0.3400', 'low_dollars': '0.0000', 'open_dollars': '0.3100'}"
14395,KXMLBGAME-26MAR261505MINBAL-BAL,1774533600,0.5699,0.57,56351.00,3634.00,0.57,0.57,0.57,0.56,0.57,0.56,0.57,0.56,0.57,0.56,0.57,0.56,"{'close_dollars': '0.5700', 'high_dollars': '0.5700', 'low_dollars': '0.5600', 'mean_dollars': '0.5699', 'open_dollars': '0.5700', 'previous_dollars': '0.5700'}","{'close_dollars': '0.5700', 'high_dollars': '0.5700', 'low_dollars': '0.5700', 'open_dollars': '0.5700'}","{'close_dollars': '0.5600', 'high_dollars': '0.5600', 'low_dollars': '0.5600', 'open_dollars': '0.5600'}"
14396,KXMLBGAME-26MAR261505MINBAL-BAL,1774537200,0.5729,0.57,67720.00,11369.00,0.57,0.57,0.58,0.57,0.57,0.56,0.58,0.57,0.57,0.56,0.57,0.56,"{'close_dollars': '0.5700', 'high_dollars': '0.5800', 'low_dollars': '0.5700', 'mean_dollars': '0.5729', 'open_dollars': '0.5700', 'previous_dollars': '0.5700'}","{'close_dollars': '0.5700', 'high_dollars': '0.5800', 'low_dollars': '0.5700', 'open_dollars': '0.5700'}","{'close_dollars': '0.5600', 'high_dollars': '0.5700', 'low_dollars': '0.5600', 'open_dollars': '0.5600'}"
14397,KXMLBGAME-26MAR261505MINBAL-BAL,1774540800,0.5753,0.57,88828.00,21108.00,0.57,0.58,0.58,0.57,0.58,0.56,0.58,0.56,0.57,0.56,0.57,0.56,"{'close_dollars': '0.5800', 'high_dollars': '0.5800', 'low_dollars': '0.5700', 'mean_dollars': '0.5753', 'open_dollars': '0.5700', 'previous_dollars': '0.5700'}","{'close_dollars': '0.5800', 'high_dollars': '0.5800', 'low_dollars': '0.5700', 'open_dollars': '0.5700'}","{'close_dollars': '0.5600', 'high_dollars': '0.5600', 'low_dollars': '0.5600', 'open_dollars': '0.5600'}"
14398,KXMLBGAME-26MAR261505MINBAL-BAL,1774544400,0.57,0.58,109755.00,21309.00,0.58,0.57,0.58,0.56,0.57,0.56,0.58,0.56,0.57,0.56,0.58,0.56,"{'close_dollars': '0.5700', 'high_dollars': '0.5800', 'low_dollars': '0.5600', 'mean_dollars': '0.5700', 'open_dollars': '0.5800', 'previous_dollars': '0.5800'}","{'close_dollars': '0.5700', 'high_dollars': '0.5800', 'low_dollars': '0.5700', 'open_dollars': '0.5800'}","{'close_dollars': '0.5600', 'high_dollars': '0.5600', 'low_dollars': '0.5600', 'open_dollars': '0.5600'}"
